Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
BLUE MOUNTAIN ST & STANTON AVE,PDO,COQUITLAM,2018,1,49.264592,-122.868729
BOILEAU ST & BRUNETTE AVE,PDO,COQUITLAM,2018,1,49.237491,-122.868403
BOOTH AVE & SCHOOLHOUSE ST,PDO,COQUITLAM,2018,1,49.239752,-122.852455
BRESLAY ST & SMITH AVE,PDO,COQUITLAM,2018,1,49.260212,-122.884743
BREWSTER DR & DELAHAYE DR,PDO,COQUITLAM,2018,1,49.293131,-122.802214
BREWSTER DR & MCLAREN CRT,PDO,COQUITLAM,2018,1,49.291568,-122.802208
BRIGANTINE DR & UNITED BLVD,PDO,COQUITLAM,2018,1,49.228948,-122.848549
BROMLEY ST & CRAWLEY AVE,PDO,COQUITLAM,2018,1,49.246643,-122.818819
BRUNETTE AVE & CAPE HORN AVE & COLEMAN AVE,PDO,COQUITLAM,2018,1,49.231497,-122.840653
BRUNETTE AVE & WOOLRIDGE ST,PDO,COQUITLAM,2018,1,49.237433,-122.86869
BURKE MOUNTAIN ST & VICTORIA DR,PDO,COQUITLAM,2018,1,49.285735,-122.744904
BURLINGTON DR & PACIFIC ST,PDO,COQUITLAM,2018,1,49.284292,-122.798077
BURTON CRT & SHARPE ST,PDO,COQUITLAM,2018,1,49.267271,-122.799105
CADENA CRT & HORIZON DR,PDO,COQUITLAM,2018,1,49.302422,-122.753026
CAMELBACK CRT & CAMELBACK LANE & PLATEAU BLVD,PDO,COQUITLAM,2018,1,49.314272,-122.788416
CAPE CRT & SPURAWAY AVE & ACCESS ROAD,PDO,COQUITLAM,2018,1,49.26398,-122.81243
CAPE HORN AVE & MUNDY ST,PDO,COQUITLAM,2018,1,49.23079,-122.836995
CAPE HORN AVE & SAN ANTONIO PL,PDO,COQUITLAM,2018,1,49.234248,-122.829711
CARTIER AVE & CASEY ST,PDO,COQUITLAM,2018,1,49.241294,-122.854829
CEDAR DR & HUBER DR & VICTORIA DR,PDO,COQUITLAM,2018,1,49.285678,-122.734007
CHARLAND AVE & LEBLEU ST,PDO,COQUITLAM,2018,1,49.247985,-122.867644
CHARLAND AVE & SCHOOLHOUSE ST,PDO,COQUITLAM,2018,1,49.248114,-122.852442
CHESTER CRT & DAWES HILL RD,PDO,COQUITLAM,2018,1,49.237184,-122.841838
CHILKO DR & RIVERVIEW CRES,PDO,COQUITLAM,2018,1,49.253603,-122.807216
CHILKO DR & SHARPE ST,PDO,COQUITLAM,2018,1,49.262933,-122.798889
CHILKO DR & TATLA PL,PDO,COQUITLAM,2018,1,49.261324,-122.800354
CLAREMONT ST & COMO LAKE AVE,PDO,COQUITLAM,2018,1,49.263066,-122.890453
CLARKE RD & INGERSOLL AVE,PDO,COQUITLAM,2018,1,49.270852,-122.878236
CLARKE RD & THOMPSON AVE,PDO,COQUITLAM,2018,1,49.268277,-122.881563
CLEARWATER WAY & MARA DR,PDO,COQUITLAM,2018,1,49.258158,-122.809895
COAST MERIDIAN RD & DEVONSHIRE AVE,PDO,COQUITLAM,2018,1,49.301448,-122.755816
COAST MERIDIAN RD & HARPER RD,PDO,COQUITLAM,2018,1,49.30486,-122.755781
COMO LAKE AVE & CUSTER CRT,PDO,COQUITLAM,2018,1,49.263347,-122.838123
COMO LAKE AVE & ELMWOOD ST,PDO,COQUITLAM,2018,1,49.263124,-122.889267
COMO LAKE AVE & EMERSON ST,PDO,COQUITLAM,2018,1,49.263251,-122.886792
COMO LAKE AVE & FARROW ST,PDO,COQUITLAM,2018,1,49.262998,-122.891515
COMO LAKE AVE & GREENE ST,PDO,COQUITLAM,2018,1,49.263079,-122.796012
COMO LAKE AVE & HAILEY ST,PDO,COQUITLAM,2018,1,49.263568,-122.870109
COMO LAKE AVE & MONTROSE ST,PDO,COQUITLAM,2018,1,49.263335,-122.836984
COMO LAKE AVE & PROSPECT ST,PDO,COQUITLAM,2018,1,49.263386,-122.843507
COMO LAKE AVE & REGENT ST,PDO,COQUITLAM,2018,1,49.263486,-122.856138
COMO LAKE AVE & TOWNLEY ST,PDO,COQUITLAM,2018,1,49.26359,-122.874287
COTTONWOOD AVE & FAIRVIEW ST,PDO,COQUITLAM,2018,1,49.258667,-122.882882
COTTONWOOD AVE & WHITING WAY,PDO,COQUITLAM,2018,1,49.258859,-122.890714
COY AVE & MARTIN ST,PDO,COQUITLAM,2018,1,49.305802,-122.761311
CRAWLEY AVE & MARINER WAY,PDO,COQUITLAM,2018,1,49.247668,-122.815651
CULTUS AVE & CULTUS CRT & RIVERVIEW CRES,PDO,COQUITLAM,2018,1,49.251157,-122.808493
DANSEY AVE & SCHOOLHOUSE ST,PDO,COQUITLAM,2018,1,49.247245,-122.852427
DAVID AVE & NOONS CREEK DR,PDO,COQUITLAM,2018,1,49.296198,-122.819482
DAVID AVE & PRINCETON AVE,PDO,COQUITLAM,2018,1,49.295208,-122.741434
DAWES HILL RD & MONASHEE CRT,PDO,COQUITLAM,2018,1,49.236772,-122.829813
DAWES HILL RD & WARRICK ST,PDO,COQUITLAM,2018,1,49.237437,-122.827889
DAYANEE SPRINGS BLVD & EL CASA CRT & PIPELINE RD,PDO,COQUITLAM,2018,1,49.294405,-122.780402
DAYANEE SPRINGS BLVD & PURCELL DR,PDO,COQUITLAM,2018,1,49.294045,-122.786126
DAYBREAK AVE & LAZY A ST,PDO,COQUITLAM,2018,1,49.265927,-122.806944
DAYBREAK AVE & MARINER WAY,PDO,COQUITLAM,2018,1,49.268279,-122.813798
DECAIRE ST & ROCHESTER AVE,PDO,COQUITLAM,2018,1,49.245052,-122.850048
DEERS LEAP PL & KINGFISHER CRES,PDO,COQUITLAM,2018,1,49.309654,-122.782103
DEWDNEY TRUNK RD & HANSARD CRES,PDO,COQUITLAM,2018,1,49.274258,-122.805907
DEWDNEY TRUNK RD & SPAR DR,PDO,COQUITLAM,2018,1,49.275906,-122.816768
DEWDNEY TRUNK RD & VIEWMOUNT DR,PDO,COQUITLAM,2018,1,49.275724,-122.823827
DOGWOOD ST & MORRISON AVE,PDO,COQUITLAM,2018,1,49.265492,-122.883675
DUNKIRK AVE & PIPELINE RD & TREVOR WINGROVE WAY,PDO,COQUITLAM,2018,1,49.287886,-122.783567
DUNKIRK AVE & SAMUELS CRT,PDO,COQUITLAM,2018,1,49.288482,-122.776004
DURANT DR & HUDSON ST,PDO,COQUITLAM,2018,1,49.28754,-122.802689
EAGLERIDGE DR & GUILDFORD WAY,PDO,COQUITLAM,2018,1,49.283442,-122.812803
EAGLERIDGE DR & HIALEAH CRT & LANSDOWNE DR,PDO,COQUITLAM,2018,1,49.280723,-122.808318
EASTWOOD ST & PRIMROSE LANE,PDO,COQUITLAM,2018,1,49.283117,-122.787945
EBERT AVE & FAIRVIEW ST,PDO,COQUITLAM,2018,1,49.255632,-122.882912
EBERT AVE & WHITING WAY,PDO,COQUITLAM,2018,1,49.255519,-122.891927
EDGAR AVE & GUILBY ST,PDO,COQUITLAM,2018,1,49.242625,-122.885218
FAIRVIEW ST & SMITH AVE,PDO,COQUITLAM,2018,1,49.26019,-122.882871
FERN TERR & MARINER WAY,PDO,COQUITLAM,2018,1,49.24151,-122.816757
FLEET ST & SPURAWAY AVE,PDO,COQUITLAM,2018,1,49.263354,-122.810972
FOSTER AVE & POIRIER ST,PDO,COQUITLAM,2018,1,49.25608,-122.846404
GABRIOLA DR & PIPELINE RD & PRIVATE DRIVEWAY,PDO,COQUITLAM,2018,1,49.291372,-122.781833
GALETTE AVE & PIPELINE RD & INDUSTRIAL ACCESS ROAD,PDO,COQUITLAM,2018,1,49.303859,-122.774776
GALLOWAY AVE & KINGSTON ST,PDO,COQUITLAM,2018,1,49.294889,-122.747796
GATENSBURY ST & RIDGEWAY AVE,PDO,COQUITLAM,2018,1,49.249625,-122.857982
GILROY CRES & NORTH RD,PDO,COQUITLAM,2018,1,49.267637,-122.893336
GOLDEN DR & NORTH BEND ST,PDO,COQUITLAM,2018,1,49.233301,-122.820823
GOLDEN DR & ROCKET WAY,PDO,COQUITLAM,2018,1,49.230667,-122.824511
GREENE ST & IRVINE ST,PDO,COQUITLAM,2018,1,49.26394,-122.794876
GREENMOUNT AVE & OXFORD ST,PDO,COQUITLAM,2018,1,49.284327,-122.767213
GROVER AVE & LINTON ST,PDO,COQUITLAM,2018,1,49.262488,-122.840827
GROVER AVE & PORTER ST,PDO,COQUITLAM,2018,1,49.262543,-122.863219
GROVER AVE & SCHOOLHOUSE ST,PDO,COQUITLAM,2018,1,49.262546,-122.852066
GUILBY ST & MADORE AVE,PDO,COQUITLAM,2018,1,49.246302,-122.885376
GUILBY ST & ROCHESTER AVE,PDO,COQUITLAM,2018,1,49.245439,-122.88526
GUILBY ST & SYDNEY AVE,PDO,COQUITLAM,2018,1,49.248132,-122.88541
HAMPTON DR & HAMPTON GATE,PDO,COQUITLAM,2018,1,49.311439,-122.784538
HARBOUR DR & POIRIER ST,PDO,COQUITLAM,2018,1,49.266413,-122.846388
HILLCREST ST & KING ALBERT AVE,PDO,COQUITLAM,2018,1,49.250871,-122.835487
HOCKADAY PL & HOCKADAY ST,PDO,COQUITLAM,2018,1,49.299142,-122.772626
HUDSON ST & NASH DR,PDO,COQUITLAM,2018,1,49.286709,-122.802708
HWY 7 OFFRAMP & HWY 7B OFFRAMP,PDO,COQUITLAM,2018,1,49.229157,-122.8303
HWY 7B OFFRAMP & TRANS-CANADA HWY OFFRAMP,PDO,COQUITLAM,2018,1,49.229035,-122.828297
JOHNSON ST & PACKARD AVE,PDO,COQUITLAM,2018,1,49.279958,-122.80169
KENSAL PL & LINCOLN AVE,PDO,COQUITLAM,2018,1,49.278471,-122.78433
KING ALBERT AVE & MARMONT ST,PDO,COQUITLAM,2018,1,49.251447,-122.862165
KING EDWARD ST & SEGUIN DR,PDO,COQUITLAM,2018,1,49.235683,-122.861649
KING ST & QUADLING AVE,PDO,COQUITLAM,2018,1,49.240745,-122.870004
KINSAC ST & SPENCE AVE,PDO,COQUITLAM,2018,1,49.265534,-122.870096
LANSDOWNE DR & STEEPLE DR,PDO,COQUITLAM,2018,1,49.290413,-122.816473
LAVAL ST & ROCHESTER AVE,PDO,COQUITLAM,2018,1,49.244995,-122.857286
LECLAIR DR & MUNDY ST,PDO,COQUITLAM,2018,1,49.239213,-122.834165
LEROY ST & MONTEREY AVE,PDO,COQUITLAM,2018,1,49.241492,-122.835561
LINCOLN AVE & OXFORD ST,PDO,COQUITLAM,2018,1,49.278367,-122.767252
LINTON ST & REGAN AVE,PDO,COQUITLAM,2018,1,49.261633,-122.840834
LOUGHEED HWY ONRAMP & UNITED BLVD,PDO,COQUITLAM,2018,1,49.236948,-122.820557
LUCILLE STARR DR & MYRNAM ST,PDO,COQUITLAM,2018,1,49.23619,-122.84916
MADORE AVE & NELSON ST,PDO,COQUITLAM,2018,1,49.246237,-122.865131
MARA DR & MARINER WAY,PDO,COQUITLAM,2018,1,49.259547,-122.816121
MARINER WAY & SERVICE CENTRE DRIVEWAY,PDO,COQUITLAM,2018,1,49.251552,-122.81567
MARINER WAY & WINDWARD DR,PDO,COQUITLAM,2018,1,49.272606,-122.811782
MARMONT ST & ROCHESTER AVE,PDO,COQUITLAM,2018,1,49.244953,-122.862221
MARMONT ST & THOMAS AVE,PDO,COQUITLAM,2018,1,49.24276,-122.862244
MARS ST & VICTORIA DR,PDO,COQUITLAM,2018,1,49.285751,-122.73661
MARSHALL ST & SMITH AVE,PDO,COQUITLAM,2018,1,49.260252,-122.886136
MILLER AVE & ROBINSON ST,PDO,COQUITLAM,2018,1,49.268228,-122.880249
MORAY ST & PINECREST AVE & THERMAL DR,PDO,COQUITLAM,2018,1,49.27138,-122.834802
NELSON ST & RIDGEWAY AVE,PDO,COQUITLAM,2018,1,49.249721,-122.865613
NELSON ST & ROCHESTER AVE,PDO,COQUITLAM,2018,1,49.245333,-122.865128
NELSON ST & STEWART AVE,PDO,COQUITLAM,2018,1,49.243546,-122.865107
NESTOR ST & REID CRT,PDO,COQUITLAM,2018,1,49.291651,-122.778439
NOONS CREEK DR & PANORAMA DR,PDO,COQUITLAM,2018,1,49.29755,-122.815921
NORTH BEND ST & SHUSWAP AVE,PDO,COQUITLAM,2018,1,49.230579,-122.820807
NORTH RD & ROCHESTER ST,PDO,COQUITLAM,2018,1,49.244647,-122.892658
OBELISK WAY & PINETREE WAY,PDO,COQUITLAM,2018,1,49.281686,-122.793161
PADDOCK DR & PLATEAU BLVD,PDO,COQUITLAM,2018,1,49.312316,-122.787183
PANORAMA DR & PARKWAY BLVD,PDO,COQUITLAM,2018,1,49.297515,-122.809406
PARKWAY BLVD & SALAL CRES & SKYRIDGE CRT,PDO,COQUITLAM,2018,1,49.303983,-122.806981
PINETREE WAY,PDO,COQUITLAM,2018,1,49.292155,-122.790595
PINETREE WAY & TANAGER CRT,PDO,COQUITLAM,2018,1,49.306281,-122.784229
PINETREE WAY & UNNAMED LANE,PDO,COQUITLAM,2018,1,49.288713,-122.790285
PINEWOOD AVE & WHITE PINE PL,PDO,COQUITLAM,2018,1,49.291178,-122.79248
PIPELINE RD & ROBSON DR,PDO,COQUITLAM,2018,1,49.298957,-122.778181
PLATEAU BLVD & PLATEAU CRES,PDO,COQUITLAM,2018,1,49.305058,-122.7925
PLATEAU BLVD & SUGARPINE CRT,PDO,COQUITLAM,2018,1,49.306108,-122.791302
PRIMROSE LANE & WESTWOOD ST,PDO,COQUITLAM,2018,1,49.283145,-122.790403
PRINCETON AVE & QUEENSTON CRT,PDO,COQUITLAM,2018,1,49.298213,-122.749118
PRINCETON AVE & SHEFFIELD AVE,PDO,COQUITLAM,2018,1,49.297538,-122.744891
PURCELL DR & SILVERTHRONE DR,PDO,COQUITLAM,2018,1,49.301325,-122.783442
SCHOOLHOUSE ST & WINSLOW AVE,PDO,COQUITLAM,2018,1,49.253865,-122.852301
SHEFFIELD AVE & STRAWLINE HILL ST,PDO,COQUITLAM,2018,1,49.297952,-122.73947
SHERMAN ST & WALTON AVE,PDO,COQUITLAM,2018,1,49.289946,-122.797684
SHUSWAP AVE & UNITED BLVD & TURNING LANE,PDO,COQUITLAM,2018,1,49.230594,-122.818984
STRAWLINE HILL ST & TRESTLE CRT,PDO,COQUITLAM,2018,1,49.299148,-122.738257
TRANS-CANADA HWY & UNITED BLVD,PDO,COQUITLAM,2018,1,49.227089,-122.820129
ABERDEEN AVE & LANSDOWNE DR,PDO,COQUITLAM,2018,2,49.277106,-122.808353
ALDERSON AVE & MARMONT ST,PDO,COQUITLAM,2018,2,49.239735,-122.862249
ANSON AVE & PONDEROSA ST,PDO,COQUITLAM,2018,2,49.27747,-122.793181
ATLANTIC AVE & THE HIGH ST,PDO,COQUITLAM,2018,2,49.281742,-122.796096
AUSTIN AVE & LINTON ST,PDO,COQUITLAM,2018,2,49.249016,-122.841112
BLUE MOUNTAIN ST & DELESTRE AVE,PDO,COQUITLAM,2018,2,49.241699,-122.872939
BOBCAT PL & CARDINAL CRT & PINETREE WAY,PDO,COQUITLAM,2018,2,49.304325,-122.784082
BROOKMERE AVE & WHITING WAY,PDO,COQUITLAM,2018,2,49.251053,-122.891914
BRUNETTE AVE & LAVAL ST,PDO,COQUITLAM,2018,2,49.239767,-122.857318
BRUNETTE AVE & NELSON ST,PDO,COQUITLAM,2018,2,49.238192,-122.864947
BURBIDGE ST & UNITED BLVD & INSTITUTIONAL ACCESS ROAD,PDO,COQUITLAM,2018,2,49.226217,-122.823679
BURLINGTON DR & PINETREE WAY & TURNING LANE,PDO,COQUITLAM,2018,2,49.283774,-122.793031
CHAPMAN AVE & CLARKE RD & ROBINSON ST,PDO,COQUITLAM,2018,2,49.269084,-122.880533
CHILKO DR & EAST LAKE GATE,PDO,COQUITLAM,2018,2,49.255731,-122.804857
CHRISTMAS WAY & GORDON AVE,PDO,COQUITLAM,2018,2,49.272371,-122.793304
CLARKE RD & GLENAYRE DR,PDO,COQUITLAM,2018,2,49.270011,-122.879339
CLARKE RD & MORRISON AVE,PDO,COQUITLAM,2018,2,49.265649,-122.884852
CLIPPER ST & UNITED BLVD,PDO,COQUITLAM,2018,2,49.229357,-122.852568
COMO LAKE AVE & GATENSBURY ST,PDO,COQUITLAM,2018,2,49.263496,-122.857566
COMO LAKE AVE & MACINTOSH ST,PDO,COQUITLAM,2018,2,49.263553,-122.865947
COMO LAKE AVE & POIRIER ST,PDO,COQUITLAM,2018,2,49.263408,-122.846425
COMO LAKE AVE & WESTWOOD ST,PDO,COQUITLAM,2018,2,49.263079,-122.79429
DARTMOOR DR & MARINER WAY,PDO,COQUITLAM,2018,2,49.240174,-122.820482
DAVID AVE & LANSDOWNE DR,PDO,COQUITLAM,2018,2,49.294429,-122.813207
DAVID AVE & OXFORD ST,PDO,COQUITLAM,2018,2,49.292967,-122.763114
DAVID AVE & SOBALL ST,PDO,COQUITLAM,2018,2,49.29326,-122.750342
DAWES HILL RD & MUNDY ST,PDO,COQUITLAM,2018,2,49.235916,-122.834087
DELAHAYE DR & JOHNSON ST,PDO,COQUITLAM,2018,2,49.293123,-122.800605
DUNKIRK AVE & NESTOR ST,PDO,COQUITLAM,2018,2,49.28775,-122.778481
DURANT DR & JOHNSON ST,PDO,COQUITLAM,2018,2,49.287513,-122.801535
EGMONT AVE & ROBINSON ST,PDO,COQUITLAM,2018,2,49.265852,-122.880132
FOSTER AVE & LINTON ST,PDO,COQUITLAM,2018,2,49.256056,-122.840887
FOSTER AVE & SCHOOLHOUSE ST,PDO,COQUITLAM,2018,2,49.256146,-122.852211
GLEN DR & PIPELINE RD,PDO,COQUITLAM,2018,2,49.282635,-122.786184
GORDON AVE & WESTWOOD ST,PDO,COQUITLAM,2018,2,49.269908,-122.790609
GRANT ST & SPROULE AVE,PDO,COQUITLAM,2018,2,49.269248,-122.876892
GUILBY ST & LOUGHEED HWY & TURNING LANE,PDO,COQUITLAM,2018,2,49.242068,-122.885674
GUILDFORD WAY & OZADA AVE & PIPELINE RD,PDO,COQUITLAM,2018,2,49.285797,-122.784658
HEFFLEY CRES & WESTWOOD ST,PDO,COQUITLAM,2018,2,49.279649,-122.790457
KARLEY CRES & SHAUGHNESSY ST,PDO,COQUITLAM,2018,2,49.295676,-122.770939
KING ALBERT AVE & SCHOOLHOUSE ST,PDO,COQUITLAM,2018,2,49.251429,-122.852373
KINGFISHER CRES & TANAGER CRT,PDO,COQUITLAM,2018,2,49.306444,-122.78357
LINCOLN AVE & PONDEROSA ST & TURNING LANE,PDO,COQUITLAM,2018,2,49.279321,-122.79298
LOUGHEED HWY,PDO,COQUITLAM,2018,2,49.247388,-122.802684
MARINER WAY & PILOT DR,PDO,COQUITLAM,2018,2,49.268875,-122.813984
NORTHERN AVE & THE HIGH ST,PDO,COQUITLAM,2018,2,49.280741,-122.796083
PRINCESS CRES & TOWN CENTRE BLVD,PDO,COQUITLAM,2018,2,49.285975,-122.794583
RANCH PARK WAY & SPURAWAY AVE,PDO,COQUITLAM,2018,2,49.268092,-122.803215
SILVER SPRINGS BLVD & WHISPER WAY,PDO,COQUITLAM,2018,2,49.295821,-122.789963
ABERDEEN AVE & BARNET HWY,PDO,COQUITLAM,2018,3,49.277388,-122.803055
ALDERSON AVE & BLUE MOUNTAIN ST,PDO,COQUITLAM,2018,3,49.239736,-122.873003
AUSTIN AVE & HILLCREST ST,PDO,COQUITLAM,2018,3,49.249036,-122.835534
AUSTIN AVE & MUNDY ST,PDO,COQUITLAM,2018,3,49.249045,-122.83427
BERNATCHEY ST & BRUNETTE AVE,PDO,COQUITLAM,2018,3,49.235393,-122.875852
BLUE MOUNTAIN ST & FLOYD AVE,PDO,COQUITLAM,2018,3,49.253093,-122.869023
BLUE MOUNTAIN ST & RIDGEWAY AVE,PDO,COQUITLAM,2018,3,49.249721,-122.869106
BLUE MOUNTAIN ST & ROCHESTER AVE,PDO,COQUITLAM,2018,3,49.245358,-122.872845
BLUE MOUNTAIN ST & RODERICK AVE,PDO,COQUITLAM,2018,3,49.237886,-122.873068
BLUE MOUNTAIN ST & SMITH AVE,PDO,COQUITLAM,2018,3,49.259919,-122.868859
BRUNETTE AVE & BRUNETTE AVE OFFRAMP,PDO,COQUITLAM,2018,3,49.234686,-122.878123
BRUNETTE AVE & LAURENTIAN CRES,PDO,COQUITLAM,2018,3,49.240002,-122.849725
CLARKE RD & SMITH AVE,PDO,COQUITLAM,2018,3,49.260338,-122.891594
COMO LAKE AVE & ROBINSON ST,PDO,COQUITLAM,2018,3,49.263617,-122.880043
CRABBE AVE & PONDEROSA ST,PDO,COQUITLAM,2018,3,49.275299,-122.793143
DAVID AVE & GENEST WAY,PDO,COQUITLAM,2018,3,49.292903,-122.78596
FOSTER AVE & NORTH RD,PDO,COQUITLAM,2018,3,49.256806,-122.892969
GLEN DR & HEATH CRES & LANSDOWNE DR,PDO,COQUITLAM,2018,3,49.2827,-122.808645
GLEN DR & PACIFIC ST,PDO,COQUITLAM,2018,3,49.282715,-122.798832
GREENE ST & WESTWOOD ST,PDO,COQUITLAM,2018,3,49.265565,-122.790747
GUILDFORD WAY & WESTWOOD ST,PDO,COQUITLAM,2018,3,49.284708,-122.790382
JOHNSON ST & PLATEAU BLVD & ROBSON DR,PDO,COQUITLAM,2018,3,49.301018,-122.793566
LOUGHEED HWY & MYRNAM ST,PDO,COQUITLAM,2018,3,49.231926,-122.849008
MARMONT ST & RIDGEWAY AVE,PDO,COQUITLAM,2018,3,49.249673,-122.862163
ROCHESTER AVE & WALKER ST,PDO,COQUITLAM,2018,3,49.245377,-122.87767
AUSTIN AVE & GUILBY ST,PDO,COQUITLAM,2018,4,49.249055,-122.885425
AUSTIN AVE & POIRIER ST,PDO,COQUITLAM,2018,4,49.248988,-122.846625
BAKER DR & COMO LAKE AVE,PDO,COQUITLAM,2018,4,49.263194,-122.824706
BEGIN ST & BRUNETTE AVE,PDO,COQUITLAM,2018,4,49.239208,-122.859773
CHRISTMAS WAY & LOUGHEED HWY,PDO,COQUITLAM,2018,4,49.275651,-122.795847
CLARKE RD & KEMSLEY AVE,PDO,COQUITLAM,2018,4,49.266457,-122.883823
COMO LAKE AVE & HILLCREST MIDDLE SCHOOL ACCESS & THERMAL DR,PDO,COQUITLAM,2018,4,49.26331,-122.834416
DELESTRE AVE & NORTH RD,PDO,COQUITLAM,2018,4,49.242614,-122.892599
DOLPHIN ST & MARINER WAY,PDO,COQUITLAM,2018,4,49.273058,-122.808642
FALCON DR & RUNNEL DR,PDO,COQUITLAM,2018,4,49.278852,-122.818377
FOSTER AVE & WHITING WAY,PDO,COQUITLAM,2018,4,49.2568,-122.891882
GLEN DR & WESTWOOD ST,PDO,COQUITLAM,2018,4,49.282671,-122.790406
HICKEY DR & MARINER WAY & RIVERVIEW CRES & TURNING LANE,PDO,COQUITLAM,2018,4,49.243977,-122.815615
INLET ST & PIPELINE RD,PDO,COQUITLAM,2018,4,49.281574,-122.786711
JOHNSON ST & WALTON AVE,PDO,COQUITLAM,2018,4,49.289961,-122.801442
KING EDWARD ST & TRANS-CANADA HWY,PDO,COQUITLAM,2018,4,49.232431,-122.861581
LINCOLN AVE & SHAUGHNESSY ST,PDO,COQUITLAM,2018,4,49.27848,-122.773157
LOUGHEED HWY & PONDEROSA ST,PDO,COQUITLAM,2018,4,49.274781,-122.793282
NORTH RD & TRANS-CANADA HWY,PDO,COQUITLAM,2018,4,49.242365,-122.892602
ALLARD ST & BRUNETTE AVE,PDO,COQUITLAM,2018,5,49.237326,-122.869235
AUSTIN AVE & GATENSBURY ST,PDO,COQUITLAM,2018,5,49.248968,-122.857976
AUSTIN AVE & WESTVIEW ST & WHITING WAY,PDO,COQUITLAM,2018,5,49.249072,-122.889639
BLUE MOUNTAIN ST & COMO LAKE AVE,PDO,COQUITLAM,2018,5,49.263562,-122.868767
CLARKE RD & COTTONWOOD AVE & NORTH RD,PDO,COQUITLAM,2018,5,49.258977,-122.893006
COCHRANE AVE & NORTH RD,PDO,COQUITLAM,2018,5,49.252004,-122.892915
DAVIES AVE & WESTWOOD ST,PDO,COQUITLAM,2018,5,49.269533,-122.790596
GATINEAU PL & NORTH RD,PDO,COQUITLAM,2018,5,49.248046,-122.892802
GLEN DR & THE HIGH ST,PDO,COQUITLAM,2018,5,49.282698,-122.796109
HWY 7 OFFRAMP & LOUGHEED HWY ONRAMP & UNITED BLVD,PDO,COQUITLAM,2018,5,49.236859,-122.82073
LANSDOWNE DR & RUNNEL DR & MALL ACCESS,PDO,COQUITLAM,2018,5,49.27881,-122.808298
LINCOLN AVE & PIPELINE RD,PDO,COQUITLAM,2018,5,49.278641,-122.788197
LOUGHEED HWY & ROCHESTER AVE,PDO,COQUITLAM,2018,5,49.245426,-122.891615
NORTH RD & SMITH AVE,PDO,COQUITLAM,2018,5,49.260347,-122.893047
PINETREE WAY & PINEWOOD AVE & TREVOR WINGROVE WAY,PDO,COQUITLAM,2018,5,49.290969,-122.789804
PINETREE WAY & ROBSON DR,PDO,COQUITLAM,2018,5,49.298666,-122.787346
TUPPER AVE & WOOLRIDGE ST,PDO,COQUITLAM,2018,5,49.234634,-122.868652
ALDERSON AVE & HART ST & LOUGHEED HWY & TURNING LANE,PDO,COQUITLAM,2018,6,49.239701,-122.881331
ANSON AVE & WESTWOOD ST,PDO,COQUITLAM,2018,6,49.277217,-122.790487
CHILKO DR & MARINER WAY,PDO,COQUITLAM,2018,6,49.255768,-122.815677
CONLEY CRES & JOHNSON ST,PDO,COQUITLAM,2018,6,49.278548,-122.80176
DAVID AVE & SHAUGHNESSY ST,PDO,COQUITLAM,2018,6,49.294766,-122.770966
HAWSER AVE & MARINER WAY,PDO,COQUITLAM,2018,6,49.270858,-122.81466
LOUGHEED HWY & ORCHID DR & TURNING LANE & UNSIGNED,PDO,COQUITLAM,2018,6,49.260269,-122.79782
AUSTIN AVE & NELSON ST,PDO,COQUITLAM,2018,7,49.248982,-122.865608
CAPE HORN AVE & MARINER WAY & UNITED BLVD,PDO,COQUITLAM,2018,7,49.239085,-122.823042
COMO LAKE AVE & SCHOOLHOUSE ST,PDO,COQUITLAM,2018,7,49.263455,-122.852048
FALCON DR & GUILDFORD WAY,PDO,COQUITLAM,2018,7,49.284496,-122.818481
FOSTER AVE & ROBINSON ST,PDO,COQUITLAM,2018,7,49.256637,-122.879831
GUILDFORD WAY & LANSDOWNE DR,PDO,COQUITLAM,2018,7,49.284383,-122.809666
LINCOLN AVE & WESTWOOD ST,PDO,COQUITLAM,2018,7,49.279053,-122.790461
PINETREE WAY & TOWN CENTRE BLVD & UNNAMED LANE,PDO,COQUITLAM,2018,7,49.286826,-122.791332
BARNET HWY & FALCON DR & TURNING LANE,PDO,COQUITLAM,2018,8,49.277898,-122.818365
BRUNETTE AVE & SCHOOLHOUSE ST,PDO,COQUITLAM,2018,8,49.240625,-122.85245
COAST MERIDIAN RD & DAVID AVE,PDO,COQUITLAM,2018,8,49.292956,-122.755892
COMO LAKE AVE & LINTON ST,PDO,COQUITLAM,2018,8,49.263375,-122.840831
GLEN DR & PINETREE WAY,PDO,COQUITLAM,2018,8,49.282675,-122.793195
JOHNSON ST & PARKWAY BLVD,PDO,COQUITLAM,2018,8,49.296836,-122.801824
SCHOONER ST & UNITED BLVD,PDO,COQUITLAM,2018,8,49.228056,-122.839721
AUSTIN AVE & MARINER WAY & TURNING LANE,PDO,COQUITLAM,2018,9,49.249074,-122.815642
BRUNETTE AVE & KING EDWARD ST & MARMONT ST,PDO,COQUITLAM,2018,9,49.238772,-122.862244
GLEN DR & JOHNSON ST,PDO,COQUITLAM,2018,9,49.28271,-122.801674
CRABBE AVE & KITCHENER AVE & WESTWOOD ST & WOODLAND DR,PDO,COQUITLAM,2018,10,49.275268,-122.790487
