Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
LLOYD AVE & W 14TH ST,PDO,NORTH VANCOUVER,2019,3,49.321105,-123.104994
MACGOWAN AVE & MARINE DR,PDO,NORTH VANCOUVER,2019,3,49.323909,-123.114777
MACKAY RD & W 1ST ST,PDO,NORTH VANCOUVER,2019,3,49.318129,-123.102393
MARINE DR & MCGUIRE AVE,PDO,NORTH VANCOUVER,2019,3,49.323951,-123.120152
MT SEYMOUR PKY & PARKGATE AVE,PDO,NORTH VANCOUVER,2019,3,49.315828,-122.974626
PEMBERTON AVE & W 1ST ST,PDO,NORTH VANCOUVER,2019,3,49.316992,-123.107926
SEMISCH AVE & W ESPLANADE,PDO,NORTH VANCOUVER,2019,3,49.313086,-123.084133
W 28TH ST & WESTVIEW CRES & WESTVIEW DR,PDO,NORTH VANCOUVER,2019,3,49.335231,-123.088108
BEWICKE AVE & W 2ND ST,PDO,NORTH VANCOUVER,2019,4,49.319051,-123.091577
CAPILANO RD & PAISLEY RD,PDO,NORTH VANCOUVER,2019,4,49.336445,-123.115626
CAPILANO RD & W 21ST ST,PDO,NORTH VANCOUVER,2019,4,49.328954,-123.118047
CHESTERFIELD AVE & W 16TH ST,PDO,NORTH VANCOUVER,2019,4,49.323129,-123.075468
CLOVERLEY ST & E KEITH RD,PDO,NORTH VANCOUVER,2019,4,49.313364,-123.046112
CROWN ST & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2019,4,49.308812,-123.031974
E 14TH ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2019,4,49.321014,-123.069225
FAIRWAY DR & MT SEYMOUR PKY,PDO,NORTH VANCOUVER,2019,4,49.315876,-122.957335
FELL AVE & W 16TH ST,PDO,NORTH VANCOUVER,2019,4,49.323237,-123.094577
HAMILTON AVE & MARINE DR & W 16TH ST & TURNING LANE,PDO,NORTH VANCOUVER,2019,4,49.323112,-123.100131
JONES AVE & LARSON CRES & W 23RD ST,PDO,NORTH VANCOUVER,2019,4,49.330354,-123.081515
KIRKSTONE RD & LYNN VALLEY RD,PDO,NORTH VANCOUVER,2019,4,49.331271,-123.049041
LYNN VALLEY RD & ROSS RD,PDO,NORTH VANCOUVER,2019,4,49.336199,-123.039809
MOUNTAIN HWY & ROSS RD,PDO,NORTH VANCOUVER,2019,4,49.336246,-123.037946
PEMBERTON AVE & W 15TH ST,PDO,NORTH VANCOUVER,2019,4,49.322044,-123.107785
CHESTERFIELD AVE & W 19TH ST,PDO,NORTH VANCOUVER,2019,5,49.326259,-123.07539
COTTON RD & GLADSTONE AVE,PDO,NORTH VANCOUVER,2019,5,49.308007,-123.04368
E 20TH ST & KIRKSTONE RD & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2019,5,49.327144,-123.038238
E 27TH ST & LONSDALE AVE & W 27TH ST,PDO,NORTH VANCOUVER,2019,5,49.334123,-123.072045
E 29TH ST & FROMME RD,PDO,NORTH VANCOUVER,2019,5,49.335494,-123.043831
E 29TH ST & WILLIAM AVE,PDO,NORTH VANCOUVER,2019,5,49.335544,-123.050449
E 3RD ST & ST ANDREWS AVE,PDO,NORTH VANCOUVER,2019,5,49.310787,-123.070952
FELL AVE & W 3RD ST,PDO,NORTH VANCOUVER,2019,5,49.320135,-123.094673
FORBES AVE & W 2ND ST,PDO,NORTH VANCOUVER,2019,5,49.316154,-123.085872
GLADWIN DR & LLOYD AVE & TRANS-CANADA HWY & TURNING LANE,PDO,NORTH VANCOUVER,2019,5,49.332725,-123.104711
LILLOOET RD & PURCELL WAY,PDO,NORTH VANCOUVER,2019,5,49.317565,-123.023979
MARINE DR & TATLOW AVE,PDO,NORTH VANCOUVER,2019,5,49.323938,-123.117544
PEMBERTON AVE & WELCH ST,PDO,NORTH VANCOUVER,2019,5,49.317544,-123.107919
W 23RD ST & WESTVIEW DR,PDO,NORTH VANCOUVER,2019,5,49.330409,-123.088198
BEWICKE AVE & LARSON RD & W 16TH ST & W 17TH ST,PDO,NORTH VANCOUVER,2019,6,49.324341,-123.09107
BROOKSBANK AVE & E KEITH RD & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2019,6,49.313293,-123.040344
CAPILANO RD & CURLING RD,PDO,NORTH VANCOUVER,2019,6,49.325219,-123.121453
CHESTERFIELD AVE & W 15TH ST,PDO,NORTH VANCOUVER,2019,6,49.322105,-123.075502
DEEP COVE RD & MT SEYMOUR PKY & N DOLLARTON HWY,PDO,NORTH VANCOUVER,2019,6,49.315838,-122.953567
E 14TH ST & LONSDALE AVE,PDO,NORTH VANCOUVER,2019,6,49.321018,-123.072348
FELL LANE & HANES AVE & MARINE DR,PDO,NORTH VANCOUVER,2019,6,49.322336,-123.097965
MARINE DR & W 16TH ST,PDO,NORTH VANCOUVER,2019,6,49.323308,-123.100508
E 15TH ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2019,7,49.32204,-123.069198
E 1ST ST & LONSDALE AVE & W 1ST ST,PDO,NORTH VANCOUVER,2019,7,49.311867,-123.078673
E 20TH ST & LONSDALE AVE & W 20TH ST,PDO,NORTH VANCOUVER,2019,7,49.327252,-123.072188
E ESPLANADE & LONSDALE AVE & W ESPLANADE,PDO,NORTH VANCOUVER,2019,7,49.311047,-123.079495
FELL AVE & W 1ST ST,PDO,NORTH VANCOUVER,2019,7,49.318039,-123.094731
JONES AVE & W KEITH RD,PDO,NORTH VANCOUVER,2019,7,49.31999,-123.081725
LYNN VALLEY RD & WILLIAM AVE,PDO,NORTH VANCOUVER,2019,7,49.330485,-123.050554
CHESTERFIELD AVE & CHESTERFIELD PL & W ESPLANADE,PDO,NORTH VANCOUVER,2019,8,49.312423,-123.082584
DELBROOK AVE & W QUEENS RD & WESTVIEW DR,PDO,NORTH VANCOUVER,2019,8,49.336565,-123.088076
EDGEMONT BLVD & HIGHLAND BLVD,PDO,NORTH VANCOUVER,2019,8,49.337493,-123.101901
FIR ST & LARSON RD & WESTVIEW DR,PDO,NORTH VANCOUVER,2019,8,49.325164,-123.089494
LLOYD AVE & MARINE DR,PDO,NORTH VANCOUVER,2019,8,49.323815,-123.104899
MACKAY AVE & MARINE DR,PDO,NORTH VANCOUVER,2019,8,49.32359,-123.10122
CAPILANO RD & FULLERTON AVE,PDO,NORTH VANCOUVER,2019,9,49.326608,-123.11985
E 12TH ST & LONSDALE AVE & W 12TH ST,PDO,NORTH VANCOUVER,2019,9,49.318952,-123.072398
E 19TH ST & LONSDALE AVE & W 19TH ST,PDO,NORTH VANCOUVER,2019,9,49.326226,-123.072214
E 29TH ST & LONSDALE AVE & W 29TH ST,PDO,NORTH VANCOUVER,2019,9,49.335657,-123.07201
GARDEN AVE & MARINE DR,PDO,NORTH VANCOUVER,2019,9,49.323939,-123.118907
LILLOOET RD & MT SEYMOUR PKY & TURNING LANE,PDO,NORTH VANCOUVER,2019,9,49.31237,-123.025305
BERKLEY RD & MT SEYMOUR PKY & TURNING LANE,PDO,NORTH VANCOUVER,2019,10,49.313697,-123.004763
CHESTERFIELD AVE & W 13TH ST,PDO,NORTH VANCOUVER,2019,10,49.320023,-123.075547
E 13TH ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2019,10,49.319934,-123.069253
E 25TH ST & LONSDALE AVE & W 25TH ST,PDO,NORTH VANCOUVER,2019,10,49.332317,-123.072101
LYNN AVE & MAIN ST,PDO,NORTH VANCOUVER,2019,10,49.306469,-123.036923
4TH ST & W 2ND ST & W 3RD ST,PDO,NORTH VANCOUVER,2019,11,49.319047,-123.089786
DOLLARTON HWY & RIVERSIDE DR,PDO,NORTH VANCOUVER,2019,11,49.305555,-123.014087
E 13TH ST & LONSDALE AVE & W 13TH ST,PDO,NORTH VANCOUVER,2019,11,49.319966,-123.072373
E 2ND ST & LONSDALE AVE & W 2ND ST,PDO,NORTH VANCOUVER,2019,11,49.312668,-123.077854
HARBOUR AVE & MAIN ST,PDO,NORTH VANCOUVER,2019,11,49.305823,-123.034207
MT SEYMOUR PKY & MT SEYMOUR RD & ROCHE POINT DR,PDO,NORTH VANCOUVER,2019,11,49.315935,-122.968956
BEWICKE AVE & MARINE DR & W 3RD ST & W KEITH RD,PDO,NORTH VANCOUVER,2019,12,49.320038,-123.091403
CHESTERFIELD AVE & W 3RD ST,PDO,NORTH VANCOUVER,2019,12,49.314795,-123.080147
LYNN VALLEY RD & MOUNTAIN HWY & TURNING LANE,PDO,NORTH VANCOUVER,2019,13,49.337044,-123.038214
MT SEYMOUR PKY & RIVERSIDE DR & TURNING LANE,PDO,NORTH VANCOUVER,2019,13,49.311036,-123.014719
BROOKSBANK AVE & COTTON RD,PDO,NORTH VANCOUVER,2019,14,49.307214,-123.040515
E 21ST ST & LONSDALE AVE & W 21ST ST,PDO,NORTH VANCOUVER,2019,14,49.328258,-123.072147
E KEITH RD & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2019,14,49.313266,-123.032531
E 17TH ST & LONSDALE AVE & W 17TH ST,PDO,NORTH VANCOUVER,2019,15,49.324144,-123.072267
FORBES AVE & W 3RD ST,PDO,NORTH VANCOUVER,2019,15,49.317265,-123.085826
E 15TH ST & LONSDALE AVE & W 15TH ST,PDO,NORTH VANCOUVER,2019,16,49.322069,-123.072318
E 3RD ST & LONSDALE AVE & W 3RD ST,PDO,NORTH VANCOUVER,2019,16,49.31343,-123.077042
LONSDALE AVE & W 16TH ST,PDO,NORTH VANCOUVER,2019,17,49.323097,-123.072295
MT SEYMOUR PKY & SEYMOUR BLVD & TURNING LANE,PDO,NORTH VANCOUVER,2019,18,49.311704,-123.021179
E KEITH RD & LILLOOET RD & LILLOOET RD OFFRAMP & MT SEYMOUR PKY ONRAMP & TRANS-CANADA HWY & TRANS-CANADA HWY ONRAMP & TURNING LANE,PDO,NORTH VANCOUVER,2019,20,49.311437,-123.028213
FELL AVE & MARINE DR & TURNING LANE,PDO,NORTH VANCOUVER,2019,23,49.321159,-123.094648
E 23RD ST & LONSDALE AVE & W 23RD ST,PDO,NORTH VANCOUVER,2019,24,49.330237,-123.072132
MOUNTAIN HWY & MOUNTAIN HWY OFFRAMP & MOUNTAIN HWY ONRAMP & TRANS-CANADA HWY & TURNING LANE,PDO,NORTH VANCOUVER,2019,25,49.31564,-123.037579
MAIN ST & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2019,28,49.305167,-123.032063
BOULEVARD CRES & E 21ST ST & GRAND BLVD OFFRAMP & GRAND BLVD ONRAMP & LYNN VALLEY RD & LYNN VALLEY RD ONRAMP & TRANS-CANADA HWY & WILLIAM AVE OFFRAMP & TURNING LANE,PDO,NORTH VANCOUVER,2019,30,49.328871,-123.053569
MARINE DR & PEMBERTON AVE,PDO,NORTH VANCOUVER,2019,30,49.323845,-123.107769
E 25TH ST & E 25TH ST OFFRAMP & E 25TH ST ONRAMP & LONSDALE AVE & LONSDALE AVE OFFRAMP & LONSDALE AVE ONRAMP & TRANS-CANADA HWY & W 25TH ST & TURNING LANE,PDO,NORTH VANCOUVER,2019,33,49.331967,-123.072107
CAPILANO RD & MARINE DR & MATHIAS RD & TURNING LANE,PDO,NORTH VANCOUVER,2019,48,49.324292,-123.122442
LONSDALE AVE & TRANS-CANADA HWY,PDO,NORTH VANCOUVER,2019,48,49.332037,-123.072201
DOLLARTON HWY & DOLLARTON HWY OFFRAMP & DOLLARTON HWY ONRAMP & IRONWORKERS MEMORIAL BRIDGE & MAIN ST & MAIN ST OFFRAMP & MAIN ST ONRAMP & OXFORD ST & PHIBBS EXCHANGE & TRANS-CANADA HWY & EMERGENCY LANE & HIGHWAY RAMP & TURNING LANE,PDO,NORTH VANCOUVER,2019,49,49.304852,-123.027413
MOSQUITO CREEK BRIDGE & TRANS-CANADA HWY & WESTVIEW DR & WESTVIEW DR OFFRAMP & WESTVIEW DR ONRAMP & TURNING LANE,PDO,NORTH VANCOUVER,2019,74,49.33199,-123.088135
BOWSER AVE & CAPILANO RD & CAPILANO RD OFFRAMP & CAPILANO RD ONRAMP & KEITH RD & TRANS-CANADA HWY & TURNING LANE,PDO,NORTH VANCOUVER,2019,86,49.332551,-123.117171
3RD ST E & COTTON RD & LOWER LEVEL RD,PDO,NORTH VANCOUVER,2020,1,49.308291,-123.046912
APEX AVE & APEX PL,PDO,NORTH VANCOUVER,2020,1,49.313756,-122.980844
ARBORLYNN DR & HOSKINS RD,PDO,NORTH VANCOUVER,2020,1,49.325379,-123.030177
BANBURY RD & GALLANT AVE,PDO,NORTH VANCOUVER,2020,1,49.326754,-122.949249
BANFF CRT & MT SEYMOUR RD,PDO,NORTH VANCOUVER,2020,1,49.318743,-122.968961
BERKLEY RD & CARNATION ST,PDO,NORTH VANCOUVER,2020,1,49.31814,-123.004999
BEWICKE AVE & W QUEENS RD,PDO,NORTH VANCOUVER,2020,1,49.336579,-123.091054
BOWSER AVE & MARINE DR,PDO,NORTH VANCOUVER,2020,1,49.32392,-123.116151
BRACKNELL CRES & ELDON RD & RUBY AVE,PDO,NORTH VANCOUVER,2020,1,49.34714,-123.106998
BRAND ST & E 29TH ST & PRINCESS AVE,PDO,NORTH VANCOUVER,2020,1,49.335589,-123.058066
BRIARLYNN CRES & E 20TH ST & VIEWLYNN DR,PDO,NORTH VANCOUVER,2020,1,49.326603,-123.034778
BROADVIEW DR & MT SEYMOUR PKY,PDO,NORTH VANCOUVER,2020,1,49.315778,-122.996468
BROOKSBANK AVE & E 3RD ST,PDO,NORTH VANCOUVER,2020,1,49.308302,-123.040484
BROOKSBANK AVE & E 4TH ST,PDO,NORTH VANCOUVER,2020,1,49.309313,-123.040457
CACTUS CRT & DERBYSHIRE WAY,PDO,NORTH VANCOUVER,2020,1,49.326842,-123.000236
CADDY RD & N DOLLARTON HWY,PDO,NORTH VANCOUVER,2020,1,49.311413,-122.953121
CANFIELD CRES & HIGHLAND BLVD,PDO,NORTH VANCOUVER,2020,1,49.338363,-123.100441
CAPILANO PARK RD & CAPILANO RD & MT CROWN RD,PDO,NORTH VANCOUVER,2020,1,49.34533,-123.111127
CAPILANO RD & ELDON RD,PDO,NORTH VANCOUVER,2020,1,49.34716,-123.111322
CAPILANO RD & WOODS DR,PDO,NORTH VANCOUVER,2020,1,49.334666,-123.116002
CARRIE CATES CRT & ROGERS AVE,PDO,NORTH VANCOUVER,2020,1,49.310969,-123.081477
CATES PARK RD & DOLLARTON HWY,PDO,NORTH VANCOUVER,2020,1,49.304085,-122.957262
CHADWICK CRT & CHESTERFIELD PL,PDO,NORTH VANCOUVER,2020,1,49.311032,-123.083971
CHARLOTTE RD & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2020,1,49.309731,-123.032282
CHESTERFIELD AVE & W 12TH ST & W 8TH ST,PDO,NORTH VANCOUVER,2020,1,49.319206,-123.07567
CHESTERFIELD AVE & W 15TH ST,PDO,NORTH VANCOUVER,2020,1,49.322105,-123.075502
CHESTERFIELD AVE & W 17TH ST,PDO,NORTH VANCOUVER,2020,1,49.324177,-123.075432
CHESTERFIELD AVE & W 18TH ST,PDO,NORTH VANCOUVER,2020,1,49.325212,-123.075395
CHESTERFIELD AVE & W 19TH ST,PDO,NORTH VANCOUVER,2020,1,49.326259,-123.07539
CHESTERFIELD AVE & W 1ST ST,PDO,NORTH VANCOUVER,2020,1,49.313211,-123.081809
CHESTERFIELD AVE & W 20TH ST,PDO,NORTH VANCOUVER,2020,1,49.327296,-123.075359
CHESTERFIELD AVE & W 21ST ST,PDO,NORTH VANCOUVER,2020,1,49.328313,-123.07533
CHESTERFIELD AVE & W 25TH LANE & W 26TH ST,PDO,NORTH VANCOUVER,2020,1,49.333197,-123.075221
CHESTERFIELD AVE & W 4TH ST,PDO,NORTH VANCOUVER,2020,1,49.315569,-123.079373
CHESTERFIELD AVE & W WINDSOR RD,PDO,NORTH VANCOUVER,2020,1,49.338349,-123.075046
CLEMENTS AVE & CLIFFRIDGE AVE,PDO,NORTH VANCOUVER,2020,1,49.358041,-123.099876
CLIFFMONT RD & DEEP COVE RD,PDO,NORTH VANCOUVER,2020,1,49.323063,-122.953564
CLIFFRIDGE AVE & MONTROYAL BLVD,PDO,NORTH VANCOUVER,2020,1,49.356215,-123.100162
CLIFFRIDGE AVE & RANGER AVE,PDO,NORTH VANCOUVER,2020,1,49.362848,-123.096374
CLIFFRIDGE AVE & SONORA DR,PDO,NORTH VANCOUVER,2020,1,49.362324,-123.098502
COLUMBIA ST & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2020,1,49.302417,-123.032147
CORTELL ST & LLOYD AVE,PDO,NORTH VANCOUVER,2020,1,49.326835,-123.104508
CRESCENTVIEW DR & EDGEMONT BLVD,PDO,NORTH VANCOUVER,2020,1,49.338133,-123.10277
CRESTWOOD AVE & HERMOSA AVE,PDO,NORTH VANCOUVER,2020,1,49.349299,-123.080024
CRYSTAL CRT & SKYLINE DR,PDO,NORTH VANCOUVER,2020,1,49.352435,-123.086723
DEEP COVE RD & MT SEYMOUR PKY & N DOLLARTON HWY,PDO,NORTH VANCOUVER,2020,1,49.315838,-122.953567
DEEP COVE RD & STRATHCONA RD,PDO,NORTH VANCOUVER,2020,1,49.317662,-122.953598
DELBROOK AVE & DONEGAL PL & THE DEL,PDO,NORTH VANCOUVER,2020,1,49.340569,-123.08735
DELBROOK AVE & EVERGREEN PL,PDO,NORTH VANCOUVER,2020,1,49.342673,-123.085858
DELBRUCK AVE & W 3RD ST,PDO,NORTH VANCOUVER,2020,1,49.318421,-123.088483
DEMPSEY RD & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2020,1,49.348072,-123.037784
DEMPSEY RD & UNDERWOOD AVE,PDO,NORTH VANCOUVER,2020,1,49.34779,-123.024692
DOLLARTON HWY & ELLIS ST,PDO,NORTH VANCOUVER,2020,1,49.308811,-122.994112
DOLLARTON HWY & MAIN ST,PDO,NORTH VANCOUVER,2020,1,49.305126,-123.023867
DOMINION ST & HARBOUR AVE,PDO,NORTH VANCOUVER,2020,1,49.303334,-123.034311
DORAN RD & FROMME RD,PDO,NORTH VANCOUVER,2020,1,49.344533,-123.043463
DUVAL RD & PETERS RD,PDO,NORTH VANCOUVER,2020,1,49.34163,-123.022098
DYCK RD & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2020,1,49.34715,-123.037818
E 10TH LANE & ST GEORGES AVE,PDO,NORTH VANCOUVER,2020,1,49.317359,-123.069318
E 10TH ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2020,1,49.316824,-123.069332
E 11TH ST & LONSDALE AVE & W 8TH ST,PDO,NORTH VANCOUVER,2020,1,49.317895,-123.072561
E 12TH LANE & LONSDALE LANE,PDO,NORTH VANCOUVER,2020,1,49.31946,-123.071472
E 12TH ST & GRAND BLVD E,PDO,NORTH VANCOUVER,2020,1,49.318788,-123.056419
E 12TH ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2020,1,49.318929,-123.069278
E 13TH ST & GRAND BLVD E,PDO,NORTH VANCOUVER,2020,1,49.319802,-123.056393
E 13TH ST & RIDGEWAY AVE,PDO,NORTH VANCOUVER,2020,1,49.319872,-123.063081
E 13TH ST & ST ANDREWS AVE,PDO,NORTH VANCOUVER,2020,1,49.319903,-123.06618
E 15TH ST & EASTERN AVE,PDO,NORTH VANCOUVER,2020,1,49.322055,-123.070762
E 15TH ST & GRAND BLVD W,PDO,NORTH VANCOUVER,2020,1,49.321867,-123.057545
E 15TH ST & ST ANDREWS AVE,PDO,NORTH VANCOUVER,2020,1,49.322011,-123.066122
E 17TH ST & GRAND BLVD E,PDO,NORTH VANCOUVER,2020,1,49.323986,-123.056279
E 17TH ST & ST ANDREWS AVE,PDO,NORTH VANCOUVER,2020,1,49.324083,-123.066063
E 17TH ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2020,1,49.324114,-123.069146
E 19TH ST & GRAND BLVD,PDO,NORTH VANCOUVER,2020,1,49.326098,-123.060336
E 1ST ST & ST ANDREWS AVE,PDO,NORTH VANCOUVER,2020,1,49.309242,-123.072586
E 1ST ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2020,1,49.310546,-123.075571
E 1ST ST & ST PATRICKS AVE,PDO,NORTH VANCOUVER,2020,1,49.30794,-123.069567
E 21ST ST & RUFUS DR,PDO,NORTH VANCOUVER,2020,1,49.328201,-123.046144
E 23RD ST & RIDGEWAY AVE,PDO,NORTH VANCOUVER,2020,1,49.330153,-123.062807
E 24TH ST & EMERY PL & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2020,1,49.330453,-123.03803
E 24TH ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2020,1,49.331195,-123.068966
E 25TH ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2020,1,49.332272,-123.068905
E 27TH ST & WHITELEY CRT,PDO,NORTH VANCOUVER,2020,1,49.333316,-123.041585
E 29TH ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2020,1,49.335649,-123.068859
E 2ND ST & ST ANDREWS AVE,PDO,NORTH VANCOUVER,2020,1,49.310025,-123.07175
E 2ND ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2020,1,49.311335,-123.074771
E 3RD ST & QUEENSBURY AVE,PDO,NORTH VANCOUVER,2020,1,49.308483,-123.057232
E 3RD ST & ST DAVIDS AVE,PDO,NORTH VANCOUVER,2020,1,49.308674,-123.066073
E 6TH ST & MOODY AVE,PDO,NORTH VANCOUVER,2020,1,49.311524,-123.060167
E 6TH ST & SUTHERLAND AVE,PDO,NORTH VANCOUVER,2020,1,49.311457,-123.054386
E 8TH ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2020,1,49.316544,-123.069453
E 9TH ST & RIDGEWAY AVE,PDO,NORTH VANCOUVER,2020,1,49.315725,-123.063192
E BRAEMAR RD & LONSDALE AVE & W BRAEMAR RD,PDO,NORTH VANCOUVER,2020,1,49.343282,-123.071879
E BRAEMAR RD & ST GEORGES AVE,PDO,NORTH VANCOUVER,2020,1,49.343248,-123.068523
E ESPLANADE & PARK ST & SPIRIT TRAIL & ST PATRICKS AVE,PDO,NORTH VANCOUVER,2020,1,49.307163,-123.070349
E ESPLANADE & ST ANDREWS AVE,PDO,NORTH VANCOUVER,2020,1,49.308467,-123.073361
E KEITH RD & ST ANDREWS AVE,PDO,NORTH VANCOUVER,2020,1,49.314234,-123.0674
E KINGS RD & LONSDALE AVE & W KINGS RD,PDO,NORTH VANCOUVER,2020,1,49.337451,-123.071972
E KINGS RD & PRINCESS AVE,PDO,NORTH VANCOUVER,2020,1,49.33739,-123.057934
E KINGS RD & ROYAL AVE,PDO,NORTH VANCOUVER,2020,1,49.337376,-123.054591
E OSBORNE RD & LONSDALE AVE & SANDRINGHAM CRES & W OSBORNE RD,PDO,NORTH VANCOUVER,2020,1,49.340143,-123.071919
E QUEENS RD & REGENT AVE,PDO,NORTH VANCOUVER,2020,1,49.336498,-123.060815
E QUEENS RD & ST GEORGES AVE,PDO,NORTH VANCOUVER,2020,1,49.336121,-123.068662
E ROCKLAND RD & ST GEORGES AVE,PDO,NORTH VANCOUVER,2020,1,49.345069,-123.068508
E ST JAMES RD & ROYAL AVE,PDO,NORTH VANCOUVER,2020,1,49.339147,-123.054499
EDGEMONT BLVD & EMERALD DR,PDO,NORTH VANCOUVER,2020,1,49.340181,-123.105607
EDGEMONT BLVD & FELL AVE & W 21ST ST,PDO,NORTH VANCOUVER,2020,1,49.328456,-123.09261
EDGEMONT BLVD & NEWMARKET DR,PDO,NORTH VANCOUVER,2020,1,49.33368,-123.096771
EDGEMONT BLVD & W QUEENS RD,PDO,NORTH VANCOUVER,2020,1,49.336662,-123.100791
ELLIS ST & PLYMOUTH DR,PDO,NORTH VANCOUVER,2020,1,49.310434,-122.995423
EMERSON WAY & MT SEYMOUR PKY,PDO,NORTH VANCOUVER,2020,1,49.315841,-122.998126
FELL AVE & W 15TH ST,PDO,NORTH VANCOUVER,2020,1,49.322283,-123.094616
FELL LANE & W 3RD ST,PDO,NORTH VANCOUVER,2020,1,49.320124,-123.095676
FORBES AVE & W 2ND ST,PDO,NORTH VANCOUVER,2020,1,49.316154,-123.085872
FORBES AVE & W KEITH RD,PDO,NORTH VANCOUVER,2020,1,49.320021,-123.084841
FREDERICK RD & HENDECOURT RD,PDO,NORTH VANCOUVER,2020,1,49.342155,-123.051872
FREDERICK RD & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2020,1,49.341619,-123.038018
FROMME RD & ROSS RD,PDO,NORTH VANCOUVER,2020,1,49.336403,-123.043798
FROMME RD & WELLINGTON DR,PDO,NORTH VANCOUVER,2020,1,49.343518,-123.043495
FRONT ST & RIVERSIDE DR,PDO,NORTH VANCOUVER,2020,1,49.306511,-123.014405
GARDEN AVE & HOPE RD,PDO,NORTH VANCOUVER,2020,1,49.325931,-123.118922
GARDEN AVE & WELCH ST,PDO,NORTH VANCOUVER,2020,1,49.317676,-123.118307
GLADSTONE AVE & WHITCHURCH ST,PDO,NORTH VANCOUVER,2020,1,49.316254,-123.047926
HARBOURSIDE DR & HARBOURSIDE PL,PDO,NORTH VANCOUVER,2020,1,49.314568,-123.096895
HAROLD RD & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2020,1,49.33808,-123.038155
HAROLD RD & SUNNYHURST RD,PDO,NORTH VANCOUVER,2020,1,49.338179,-123.042239
HENDERSON AVE & PETERS RD,PDO,NORTH VANCOUVER,2020,1,49.341687,-123.025779
HIGHLAND BLVD & MONTROYAL BLVD,PDO,NORTH VANCOUVER,2020,1,49.356259,-123.094759
HOSKINS RD & KILKENNY RD,PDO,NORTH VANCOUVER,2020,1,49.335142,-123.027537
INDIAN RIVER CRES & INDIAN RIVER DR,PDO,NORTH VANCOUVER,2020,1,49.32876,-122.963139
JONES AVE & W 16TH ST,PDO,NORTH VANCOUVER,2020,1,49.323191,-123.081615
JONES AVE & W 20TH ST,PDO,NORTH VANCOUVER,2020,1,49.327365,-123.081524
KIRKSTONE RD & LYNN VALLEY RD,PDO,NORTH VANCOUVER,2020,1,49.331271,-123.049041
LARSON RD & W 23RD ST,PDO,NORTH VANCOUVER,2020,1,49.330389,-123.084585
LLOYD AVE & MARINE DR,PDO,NORTH VANCOUVER,2020,1,49.323815,-123.104899
LLOYD AVE & W 14TH ST,PDO,NORTH VANCOUVER,2020,1,49.321105,-123.104994
LLOYD AVE & W 1ST ST,PDO,NORTH VANCOUVER,2020,1,49.317595,-123.105113
LONSDALE AVE & VICTORY SHIP WAY,PDO,NORTH VANCOUVER,2020,1,49.310618,-123.079833
LONSDALE AVE & W BALMORAL RD,PDO,NORTH VANCOUVER,2020,1,49.344191,-123.071871
LONSDALE LANE & W 17TH LANE,PDO,NORTH VANCOUVER,2020,1,49.324735,-123.072971
LONSDALE LANE & W 2ND LANE,PDO,NORTH VANCOUVER,2020,1,49.313348,-123.078094
MACGOWAN AVE & MARINE DR,PDO,NORTH VANCOUVER,2020,1,49.323909,-123.114777
MACKAY RD & W 1ST ST,PDO,NORTH VANCOUVER,2020,1,49.318129,-123.102393
MACKAY RD & W 3RD ST,PDO,NORTH VANCOUVER,2020,1,49.320206,-123.102281
MAHON AVE & W 14TH LANE,PDO,NORTH VANCOUVER,2020,1,49.321614,-123.078583
MAHON AVE & W 15TH ST,PDO,NORTH VANCOUVER,2020,1,49.322139,-123.07857
MAHON AVE & W 17TH ST,PDO,NORTH VANCOUVER,2020,1,49.32421,-123.078518
MAHON AVE & W 19TH ST,PDO,NORTH VANCOUVER,2020,1,49.32629,-123.078469
MAHON AVE & W 20TH ST,PDO,NORTH VANCOUVER,2020,1,49.32733,-123.078445
MAHON AVE & W 23RD ST,PDO,NORTH VANCOUVER,2020,1,49.330304,-123.078367
MAHON AVE & W 2ND ST,PDO,NORTH VANCOUVER,2020,1,49.315343,-123.084009
